terminal_id,total_txns,total_volume,avg_txn_amount,unique_customers,fraud_txns,fraud_volume,fraud_rate_pct,risk_tier
434,64,2813.5,43.96,18,0,0.0,0.0,4 - Clean
435,107,6469.16,60.46,35,2,455.75,1.869,3 - Watch
436,81,4294.28,53.02,32,0,0.0,0.0,4 - Clean
437,116,6461.42,55.7,33,0,0.0,0.0,4 - Clean
438,59,3445.42,58.4,28,0,0.0,0.0,4 - Clean
439,66,3166.52,47.98,25,0,0.0,0.0,4 - Clean
440,80,4490.78,56.13,32,28,1338.92,35.0,1 - Critical
441,89,5454.18,61.28,35,0,0.0,0.0,4 - Clean
442,80,3705.68,46.32,28,19,849.72,23.75,1 - Critical
443,90,4751.48,52.79,27,0,0.0,0.0,4 - Clean
444,76,3302.98,43.46,25,0,0.0,0.0,4 - Clean
445,101,6336.93,62.74,35,0,0.0,0.0,4 - Clean
446,76,4487.58,59.05,27,1,738.0,1.316,3 - Watch
447,85,4556.93,53.61,24,0,0.0,0.0,4 - Clean
448,70,3430.13,49.0,35,0,0.0,0.0,4 - Clean
449,78,3662.48,46.95,23,0,0.0,0.0,4 - Clean
450,97,5647.85,58.23,37,0,0.0,0.0,4 - Clean
451,129,6468.92,50.15,33,0,0.0,0.0,4 - Clean
452,100,5270.43,52.7,34,1,264.1,1.0,3 - Watch
453,122,6344.61,52.0,23,1,221.09,0.82,3 - Watch
454,76,4581.6,60.28,29,1,220.82,1.316,3 - Watch
455,103,4997.15,48.52,31,0,0.0,0.0,4 - Clean
456,116,6788.5,58.52,32,0,0.0,0.0,4 - Clean
457,117,5208.21,44.51,35,0,0.0,0.0,4 - Clean
458,105,4088.12,38.93,32,0,0.0,0.0,4 - Clean
459,93,6557.81,70.51,32,1,548.5,1.075,3 - Watch
460,62,2986.55,48.17,23,0,0.0,0.0,4 - Clean
461,55,3108.4,56.52,20,1,264.2,1.818,3 - Watch
462,90,5585.32,62.06,28,2,329.16,2.222,2 - High
463,92,3950.8,42.94,30,0,0.0,0.0,4 - Clean
464,80,4159.84,52.0,32,0,0.0,0.0,4 - Clean
465,149,7477.77,50.19,49,0,0.0,0.0,4 - Clean
466,97,5229.51,53.91,27,0,0.0,0.0,4 - Clean
467,60,3004.26,50.07,26,0,0.0,0.0,4 - Clean
468,72,4202.58,58.37,23,0,0.0,0.0,4 - Clean
469,95,5821.1,61.27,30,0,0.0,0.0,4 - Clean
470,87,4388.57,50.44,32,34,1693.76,39.08,1 - Critical
471,148,6551.38,44.27,45,0,0.0,0.0,4 - Clean
472,75,3585.52,47.81,29,0,0.0,0.0,4 - Clean
473,93,4767.58,51.26,32,0,0.0,0.0,4 - Clean
474,90,4807.36,53.42,29,0,0.0,0.0,4 - Clean
475,80,4651.1,58.14,26,0,0.0,0.0,4 - Clean
476,65,2837.05,43.65,27,0,0.0,0.0,4 - Clean
477,88,5428.7,61.69,27,0,0.0,0.0,4 - Clean
478,90,4763.29,52.93,25,1,300.4,1.111,3 - Watch
479,80,4040.1,50.5,27,0,0.0,0.0,4 - Clean
480,61,3296.27,54.04,15,0,0.0,0.0,4 - Clean
481,56,3643.73,65.07,25,1,40.1,1.786,3 - Watch
482,70,4029.43,57.56,27,0,0.0,0.0,4 - Clean
483,78,3710.69,47.57,30,0,0.0,0.0,4 - Clean
484,92,5827.29,63.34,29,1,235.44,1.087,3 - Watch
485,97,6785.82,69.96,34,1,471.5,1.031,3 - Watch
486,111,6181.53,55.69,39,1,397.55,0.901,3 - Watch
487,98,5425.06,55.36,31,1,374.05,1.02,3 - Watch
488,73,4144.03,56.77,23,1,94.8,1.37,3 - Watch
489,60,2719.64,45.33,26,0,0.0,0.0,4 - Clean
490,105,5932.07,56.5,32,0,0.0,0.0,4 - Clean
491,66,2830.09,42.88,27,0,0.0,0.0,4 - Clean
492,92,5344.07,58.09,29,0,0.0,0.0,4 - Clean
493,106,4989.35,47.07,37,0,0.0,0.0,4 - Clean
494,93,5027.05,54.05,28,0,0.0,0.0,4 - Clean
495,54,3852.18,71.34,22,0,0.0,0.0,4 - Clean
496,83,3888.79,46.85,29,0,0.0,0.0,4 - Clean
497,75,3551.31,47.35,23,0,0.0,0.0,4 - Clean
498,61,3474.31,56.96,21,0,0.0,0.0,4 - Clean
499,116,5406.07,46.6,35,1,123.15,0.862,3 - Watch
500,96,5761.5,60.02,33,0,0.0,0.0,4 - Clean
501,80,3522.34,44.03,27,0,0.0,0.0,4 - Clean
502,73,4501.62,61.67,27,0,0.0,0.0,4 - Clean
503,104,5259.83,50.58,27,0,0.0,0.0,4 - Clean
504,79,5172.68,65.48,23,1,680.45,1.266,3 - Watch
505,104,5423.38,52.15,30,0,0.0,0.0,4 - Clean
506,72,3958.89,54.98,27,0,0.0,0.0,4 - Clean
507,115,6804.5,59.17,35,0,0.0,0.0,4 - Clean
508,76,3432.79,45.17,28,1,181.05,1.316,3 - Watch
509,98,4818.85,49.17,33,0,0.0,0.0,4 - Clean
510,100,5512.92,55.13,33,1,65.5,1.0,3 - Watch
511,84,5251.21,62.51,34,1,690.8,1.19,3 - Watch
512,46,3290.04,71.52,16,0,0.0,0.0,4 - Clean
513,56,2537.49,45.31,28,0,0.0,0.0,4 - Clean
514,88,4713.45,53.56,27,0,0.0,0.0,4 - Clean
515,116,6083.7,52.45,31,0,0.0,0.0,4 - Clean
516,133,6680.41,50.23,43,0,0.0,0.0,4 - Clean
517,75,3431.13,45.75,31,0,0.0,0.0,4 - Clean
518,129,6899.22,53.48,42,1,31.7,0.775,3 - Watch
519,72,3710.68,51.54,27,0,0.0,0.0,4 - Clean
520,120,7187.71,59.9,32,0,0.0,0.0,4 - Clean
521,107,5771.43,53.94,33,0,0.0,0.0,4 - Clean
522,86,3653.63,42.48,29,35,1591.52,40.698,1 - Critical
523,80,4222.7,52.78,24,0,0.0,0.0,4 - Clean
524,113,5610.82,49.65,34,0,0.0,0.0,4 - Clean
525,99,4497.99,45.43,35,1,171.65,1.01,3 - Watch
526,93,4826.63,51.9,30,2,395.65,2.151,2 - High
527,92,4368.74,47.49,32,0,0.0,0.0,4 - Clean
528,74,4734.17,63.98,24,0,0.0,0.0,4 - Clean
529,63,2486.29,39.46,24,0,0.0,0.0,4 - Clean
530,75,3872.81,51.64,31,23,1292.56,30.667,1 - Critical
531,127,7102.07,55.92,37,0,0.0,0.0,4 - Clean
532,132,5678.69,43.02,38,0,0.0,0.0,4 - Clean
533,129,5156.19,39.97,38,0,0.0,0.0,4 - Clean
534,143,6960.39,48.67,42,1,69.55,0.699,3 - Watch
535,103,5126.1,49.77,33,0,0.0,0.0,4 - Clean
536,84,4023.87,47.9,30,1,244.79,1.19,3 - Watch
537,102,5098.67,49.99,34,0,0.0,0.0,4 - Clean
538,101,5296.36,52.44,29,0,0.0,0.0,4 - Clean
539,105,6008.09,57.22,31,0,0.0,0.0,4 - Clean
540,88,3928.0,44.64,35,0,0.0,0.0,4 - Clean
541,98,5450.38,55.62,35,0,0.0,0.0,4 - Clean
542,90,4944.12,54.93,31,1,157.9,1.111,3 - Watch
543,95,4444.6,46.79,38,0,0.0,0.0,4 - Clean
544,98,4260.34,43.47,36,0,0.0,0.0,4 - Clean
545,124,7257.02,58.52,39,2,136.25,1.613,3 - Watch
546,65,2983.16,45.89,26,0,0.0,0.0,4 - Clean
547,54,2905.35,53.8,22,0,0.0,0.0,4 - Clean
548,115,6359.02,55.3,36,0,0.0,0.0,4 - Clean
549,84,4323.41,51.47,31,0,0.0,0.0,4 - Clean
550,60,2418.33,40.31,22,0,0.0,0.0,4 - Clean
551,81,5140.9,63.47,18,0,0.0,0.0,4 - Clean
552,111,5173.38,46.61,37,0,0.0,0.0,4 - Clean
553,120,7316.36,60.97,36,3,1344.84,2.5,2 - High
554,72,3947.78,54.83,24,1,263.7,1.389,3 - Watch
555,87,4333.51,49.81,33,0,0.0,0.0,4 - Clean
556,96,5512.65,57.42,28,2,449.83,2.083,2 - High
557,125,6542.4,52.34,37,0,0.0,0.0,4 - Clean
558,114,6707.29,58.84,31,0,0.0,0.0,4 - Clean
559,90,3615.93,40.18,28,0,0.0,0.0,4 - Clean
560,77,3801.26,49.37,21,0,0.0,0.0,4 - Clean
561,54,3281.0,60.76,15,0,0.0,0.0,4 - Clean
562,77,4513.35,58.61,30,0,0.0,0.0,4 - Clean
563,105,5367.21,51.12,30,0,0.0,0.0,4 - Clean
564,101,5658.39,56.02,35,2,487.15,1.98,3 - Watch
565,119,6007.27,50.48,34,0,0.0,0.0,4 - Clean
566,83,4126.25,49.71,28,0,0.0,0.0,4 - Clean
567,102,5938.85,58.22,31,1,47.25,0.98,3 - Watch
568,95,4839.5,50.94,30,0,0.0,0.0,4 - Clean
569,118,5287.31,44.81,39,0,0.0,0.0,4 - Clean
570,91,4388.67,48.23,35,0,0.0,0.0,4 - Clean
571,97,6657.96,68.64,32,1,244.55,1.031,3 - Watch
572,80,4989.13,62.36,26,0,0.0,0.0,4 - Clean
573,90,5148.23,57.2,33,0,0.0,0.0,4 - Clean
574,68,3790.26,55.74,27,0,0.0,0.0,4 - Clean
575,92,3515.43,38.21,31,1,226.5,1.087,3 - Watch
576,62,2879.95,46.45,24,0,0.0,0.0,4 - Clean
577,101,5573.38,55.18,33,0,0.0,0.0,4 - Clean
578,96,3866.43,40.28,29,0,0.0,0.0,4 - Clean
579,44,2675.44,60.81,19,0,0.0,0.0,4 - Clean
580,100,5108.34,51.08,32,1,221.64,1.0,3 - Watch
581,89,4048.61,45.49,32,0,0.0,0.0,4 - Clean
582,75,3749.14,49.99,28,0,0.0,0.0,4 - Clean
583,76,5222.32,68.71,26,0,0.0,0.0,4 - Clean
584,120,7208.05,60.07,43,2,386.8,1.667,3 - Watch
585,75,4034.17,53.79,28,0,0.0,0.0,4 - Clean
586,104,6305.25,60.63,27,0,0.0,0.0,4 - Clean
587,64,3912.55,61.13,26,1,282.55,1.562,3 - Watch
588,95,5030.05,52.95,30,0,0.0,0.0,4 - Clean
589,94,5119.78,54.47,36,1,10.6,1.064,3 - Watch
590,61,3285.76,53.86,22,0,0.0,0.0,4 - Clean
591,66,4221.12,63.96,28,0,0.0,0.0,4 - Clean
592,60,3285.29,54.75,22,0,0.0,0.0,4 - Clean
593,113,6036.55,53.42,30,0,0.0,0.0,4 - Clean
594,85,4445.77,52.3,32,1,221.55,1.176,3 - Watch
595,65,3381.63,52.03,28,0,0.0,0.0,4 - Clean
596,90,4463.65,49.6,29,22,874.37,24.444,1 - Critical
597,60,4782.17,79.7,22,1,549.0,1.667,3 - Watch
598,66,4024.66,60.98,29,0,0.0,0.0,4 - Clean
599,103,6304.15,61.21,35,0,0.0,0.0,4 - Clean
600,70,4351.2,62.16,28,0,0.0,0.0,4 - Clean
601,98,4166.72,42.52,29,0,0.0,0.0,4 - Clean
602,100,6601.75,66.02,40,1,343.25,1.0,3 - Watch
603,53,3056.3,57.67,18,0,0.0,0.0,4 - Clean
604,40,2411.79,60.29,13,0,0.0,0.0,4 - Clean
605,110,6001.56,54.56,35,0,0.0,0.0,4 - Clean
606,98,5599.78,57.14,31,0,0.0,0.0,4 - Clean
607,100,5232.51,52.33,33,0,0.0,0.0,4 - Clean
608,84,4344.65,51.72,19,0,0.0,0.0,4 - Clean
609,102,5158.28,50.57,34,0,0.0,0.0,4 - Clean
610,87,4578.0,52.62,29,0,0.0,0.0,4 - Clean
611,73,3864.89,52.94,27,0,0.0,0.0,4 - Clean
612,70,3987.98,56.97,25,0,0.0,0.0,4 - Clean
613,102,4965.94,48.69,38,0,0.0,0.0,4 - Clean
614,108,5205.15,48.2,29,1,136.75,0.926,3 - Watch
615,60,3473.99,57.9,21,0,0.0,0.0,4 - Clean
616,67,4028.5,60.13,19,0,0.0,0.0,4 - Clean
617,77,4623.32,60.04,28,0,0.0,0.0,4 - Clean
618,126,6879.38,54.6,45,1,432.85,0.794,3 - Watch
619,45,2280.22,50.67,13,0,0.0,0.0,4 - Clean
620,116,5984.74,51.59,38,1,461.9,0.862,3 - Watch
621,82,3867.98,47.17,32,0,0.0,0.0,4 - Clean
622,85,3755.36,44.18,31,0,0.0,0.0,4 - Clean
623,79,4664.35,59.04,36,1,227.16,1.266,3 - Watch
624,81,3400.05,41.98,30,0,0.0,0.0,4 - Clean
625,99,5239.59,52.93,39,0,0.0,0.0,4 - Clean
626,71,3920.97,55.22,23,0,0.0,0.0,4 - Clean
627,87,3746.43,43.06,36,0,0.0,0.0,4 - Clean
628,75,4026.29,53.68,29,1,346.15,1.333,3 - Watch
629,69,2819.9,40.87,21,0,0.0,0.0,4 - Clean
630,110,5250.91,47.74,35,0,0.0,0.0,4 - Clean
631,95,4802.53,50.55,34,0,0.0,0.0,4 - Clean
632,72,3332.07,46.28,25,0,0.0,0.0,4 - Clean
633,87,4801.64,55.19,30,0,0.0,0.0,4 - Clean
634,82,4147.89,50.58,30,0,0.0,0.0,4 - Clean
635,53,2845.62,53.69,22,0,0.0,0.0,4 - Clean
636,75,3716.27,49.55,28,0,0.0,0.0,4 - Clean
637,98,4851.03,49.5,31,0,0.0,0.0,4 - Clean
638,105,5631.77,53.64,31,1,423.15,0.952,3 - Watch
639,81,3899.78,48.15,28,1,220.62,1.235,3 - Watch
640,74,3596.24,48.6,29,0,0.0,0.0,4 - Clean
641,92,3807.42,41.38,20,1,141.25,1.087,3 - Watch
642,93,4454.35,47.9,32,0,0.0,0.0,4 - Clean
643,99,4426.24,44.71,37,0,0.0,0.0,4 - Clean
644,129,6706.24,51.99,42,0,0.0,0.0,4 - Clean
645,70,3664.57,52.35,23,2,344.5,2.857,2 - High
646,112,4351.98,38.86,35,0,0.0,0.0,4 - Clean
647,89,5847.18,65.7,29,0,0.0,0.0,4 - Clean
648,98,5176.87,52.83,31,1,104.3,1.02,3 - Watch
649,103,5479.97,53.2,29,0,0.0,0.0,4 - Clean
650,84,4628.46,55.1,32,1,534.9,1.19,3 - Watch
651,140,7111.14,50.79,46,0,0.0,0.0,4 - Clean
652,107,5796.44,54.17,30,0,0.0,0.0,4 - Clean
653,65,3660.67,56.32,28,0,0.0,0.0,4 - Clean
654,74,3913.58,52.89,28,0,0.0,0.0,4 - Clean
655,101,5804.28,57.47,34,0,0.0,0.0,4 - Clean
656,87,3724.07,42.81,29,0,0.0,0.0,4 - Clean
657,96,4131.36,43.04,31,0,0.0,0.0,4 - Clean
658,94,5629.67,59.89,31,0,0.0,0.0,4 - Clean
659,72,3775.76,52.44,33,1,233.67,1.389,3 - Watch
660,76,3837.35,50.49,31,0,0.0,0.0,4 - Clean
661,106,4762.51,44.93,33,0,0.0,0.0,4 - Clean
662,71,4149.59,58.44,25,0,0.0,0.0,4 - Clean
663,71,3739.22,52.67,20,0,0.0,0.0,4 - Clean
664,78,4153.3,53.25,30,0,0.0,0.0,4 - Clean
665,60,3027.48,50.46,24,1,196.75,1.667,3 - Watch
666,80,3646.57,45.58,30,0,0.0,0.0,4 - Clean
667,106,5260.26,49.63,39,0,0.0,0.0,4 - Clean
668,107,6712.42,62.73,34,1,209.8,0.935,3 - Watch
669,65,3741.18,57.56,24,1,147.2,1.538,3 - Watch
670,74,4072.12,55.03,27,0,0.0,0.0,4 - Clean
671,87,4316.34,49.61,34,0,0.0,0.0,4 - Clean
672,139,7290.53,52.45,48,0,0.0,0.0,4 - Clean
673,86,3850.54,44.77,31,0,0.0,0.0,4 - Clean
674,96,4944.63,51.51,36,1,238.6,1.042,3 - Watch
675,87,4731.81,54.39,28,0,0.0,0.0,4 - Clean
676,43,2426.22,56.42,16,0,0.0,0.0,4 - Clean
677,79,3539.15,44.8,26,0,0.0,0.0,4 - Clean
678,150,9018.79,60.13,46,0,0.0,0.0,4 - Clean
679,72,4218.02,58.58,26,16,944.29,22.222,1 - Critical
680,118,7235.98,61.32,39,1,19.8,0.847,3 - Watch
681,122,6197.34,50.8,37,0,0.0,0.0,4 - Clean
682,118,6003.68,50.88,37,0,0.0,0.0,4 - Clean
683,63,3797.02,60.27,23,0,0.0,0.0,4 - Clean
684,100,6056.29,60.56,26,0,0.0,0.0,4 - Clean
685,93,5489.85,59.03,21,0,0.0,0.0,4 - Clean
686,83,5154.83,62.11,24,3,1221.0,3.614,2 - High
687,65,3047.53,46.89,18,0,0.0,0.0,4 - Clean
688,87,5059.34,58.15,36,0,0.0,0.0,4 - Clean
689,91,4820.41,52.97,30,0,0.0,0.0,4 - Clean
690,116,6575.55,56.69,31,1,263.09,0.862,3 - Watch
691,98,5384.43,54.94,34,0,0.0,0.0,4 - Clean
692,198,9564.87,48.31,45,0,0.0,0.0,4 - Clean
693,106,5485.32,51.75,32,1,232.92,0.943,3 - Watch
694,115,5618.64,48.86,29,0,0.0,0.0,4 - Clean
695,101,5984.08,59.25,31,0,0.0,0.0,4 - Clean
696,100,6171.03,61.71,28,0,0.0,0.0,4 - Clean
697,76,4595.39,60.47,30,24,1387.18,31.579,1 - Critical
698,78,4939.51,63.33,21,1,236.04,1.282,3 - Watch
699,111,5533.09,49.85,40,1,226.35,0.901,3 - Watch
700,61,3157.7,51.77,25,0,0.0,0.0,4 - Clean
701,54,2988.28,55.34,23,0,0.0,0.0,4 - Clean
702,87,4579.78,52.64,29,0,0.0,0.0,4 - Clean
703,109,6846.39,62.81,32,1,350.65,0.917,3 - Watch
704,68,3767.8,55.41,26,0,0.0,0.0,4 - Clean
705,74,3863.95,52.22,28,0,0.0,0.0,4 - Clean
706,89,4319.44,48.53,30,1,205.2,1.124,3 - Watch
707,71,3162.54,44.54,28,0,0.0,0.0,4 - Clean
708,165,11885.86,72.04,41,4,1841.05,2.424,2 - High
709,77,4413.66,57.32,28,0,0.0,0.0,4 - Clean
710,79,5360.55,67.86,21,0,0.0,0.0,4 - Clean
711,84,5215.36,62.09,30,0,0.0,0.0,4 - Clean
712,78,4702.52,60.29,27,1,226.61,1.282,3 - Watch
713,113,5684.95,50.31,38,1,197.8,0.885,3 - Watch
714,100,6251.29,62.51,33,3,237.55,3.0,2 - High
715,86,3863.82,44.93,33,0,0.0,0.0,4 - Clean
716,68,3994.2,58.74,25,0,0.0,0.0,4 - Clean
717,104,5600.78,53.85,29,0,0.0,0.0,4 - Clean
718,88,3987.61,45.31,27,0,0.0,0.0,4 - Clean
719,112,6092.68,54.4,29,2,371.45,1.786,3 - Watch
720,84,3797.87,45.21,32,0,0.0,0.0,4 - Clean
721,119,6524.21,54.83,34,1,234.54,0.84,3 - Watch
722,93,4482.51,48.2,32,0,0.0,0.0,4 - Clean
723,79,3419.51,43.28,28,0,0.0,0.0,4 - Clean
724,87,5349.69,61.49,30,0,0.0,0.0,4 - Clean
725,84,3395.82,40.43,30,0,0.0,0.0,4 - Clean
726,84,4638.04,55.21,29,0,0.0,0.0,4 - Clean
727,80,4406.93,55.09,28,0,0.0,0.0,4 - Clean
728,81,3582.96,44.23,30,1,79.75,1.235,3 - Watch
729,81,4383.2,54.11,27,0,0.0,0.0,4 - Clean
730,103,6566.4,63.75,37,0,0.0,0.0,4 - Clean
731,70,3011.3,43.02,14,0,0.0,0.0,4 - Clean
732,90,4271.14,47.46,29,0,0.0,0.0,4 - Clean
733,94,4805.98,51.13,20,0,0.0,0.0,4 - Clean
734,90,4017.35,44.64,30,0,0.0,0.0,4 - Clean
735,57,3182.01,55.82,22,0,0.0,0.0,4 - Clean
736,95,5257.28,55.34,28,1,153.4,1.053,3 - Watch
737,103,6124.56,59.46,29,0,0.0,0.0,4 - Clean
738,93,5104.34,54.89,32,0,0.0,0.0,4 - Clean
739,95,4186.77,44.07,29,28,1476.27,29.474,1 - Critical
740,95,5801.83,61.07,35,1,166.25,1.053,3 - Watch
741,137,8024.92,58.58,41,1,143.05,0.73,3 - Watch
742,76,4622.34,60.82,25,0,0.0,0.0,4 - Clean
743,129,7808.13,60.53,40,1,537.9,0.775,3 - Watch
744,114,5784.89,50.74,39,0,0.0,0.0,4 - Clean
745,107,6530.12,61.03,32,0,0.0,0.0,4 - Clean
746,89,4632.87,52.05,29,0,0.0,0.0,4 - Clean
747,97,6055.52,62.43,29,1,458.7,1.031,3 - Watch
748,96,4818.34,50.19,26,0,0.0,0.0,4 - Clean
749,87,4860.32,55.87,25,0,0.0,0.0,4 - Clean
750,106,4700.85,44.35,36,0,0.0,0.0,4 - Clean
751,115,6179.22,53.73,31,0,0.0,0.0,4 - Clean
752,121,6074.44,50.2,35,0,0.0,0.0,4 - Clean
753,95,5419.79,57.05,37,0,0.0,0.0,4 - Clean
754,136,7257.43,53.36,41,0,0.0,0.0,4 - Clean
755,67,2924.49,43.65,22,0,0.0,0.0,4 - Clean
756,70,3721.23,53.16,20,0,0.0,0.0,4 - Clean
757,72,2938.88,40.82,29,23,1044.04,31.944,1 - Critical
758,81,4709.03,58.14,25,1,237.49,1.235,3 - Watch
759,112,5434.78,48.52,42,0,0.0,0.0,4 - Clean
760,119,7264.87,61.05,42,1,555.7,0.84,3 - Watch
761,112,4698.61,41.95,37,0,0.0,0.0,4 - Clean
762,76,4887.05,64.3,26,0,0.0,0.0,4 - Clean
763,101,6163.32,61.02,29,1,243.5,0.99,3 - Watch
764,70,3453.1,49.33,23,0,0.0,0.0,4 - Clean
765,107,5802.69,54.23,31,1,407.2,0.935,3 - Watch
766,96,4406.54,45.9,32,0,0.0,0.0,4 - Clean
767,82,4441.39,54.16,28,0,0.0,0.0,4 - Clean
768,88,5326.59,60.53,30,0,0.0,0.0,4 - Clean
769,85,5047.57,59.38,29,0,0.0,0.0,4 - Clean
770,62,3813.22,61.5,22,0,0.0,0.0,4 - Clean
771,97,5242.68,54.05,23,0,0.0,0.0,4 - Clean
772,101,5380.23,53.27,30,0,0.0,0.0,4 - Clean
773,106,6544.64,61.74,29,1,397.9,0.943,3 - Watch
774,111,6966.22,62.76,33,1,497.35,0.901,3 - Watch
775,72,3982.98,55.32,27,1,226.5,1.389,3 - Watch
776,59,3405.08,57.71,25,0,0.0,0.0,4 - Clean
777,111,6084.01,54.81,36,0,0.0,0.0,4 - Clean
778,73,4103.81,56.22,27,0,0.0,0.0,4 - Clean
779,73,3511.05,48.1,32,0,0.0,0.0,4 - Clean
780,68,5710.08,83.97,29,1,530.75,1.471,3 - Watch
781,83,5460.14,65.78,33,1,230.24,1.205,3 - Watch
782,89,5321.95,59.8,32,0,0.0,0.0,4 - Clean
783,89,4240.9,47.65,30,1,225.72,1.124,3 - Watch
784,74,3465.66,46.83,33,0,0.0,0.0,4 - Clean
785,129,6038.37,46.81,33,0,0.0,0.0,4 - Clean
786,114,5378.48,47.18,33,0,0.0,0.0,4 - Clean
787,82,3422.91,41.74,28,0,0.0,0.0,4 - Clean
788,77,4523.92,58.75,27,0,0.0,0.0,4 - Clean
789,69,3293.03,47.73,22,0,0.0,0.0,4 - Clean
790,91,4969.24,54.61,34,1,160.15,1.099,3 - Watch
791,93,4960.16,53.34,32,0,0.0,0.0,4 - Clean
792,56,2701.27,48.24,24,0,0.0,0.0,4 - Clean
793,98,5054.77,51.58,36,0,0.0,0.0,4 - Clean
794,108,5904.86,54.67,31,0,0.0,0.0,4 - Clean
795,101,4709.91,46.63,35,1,24.8,0.99,3 - Watch
796,122,7670.49,62.87,40,7,715.28,5.738,1 - Critical
797,75,4523.79,60.32,23,0,0.0,0.0,4 - Clean
798,84,4477.94,53.31,27,1,16.45,1.19,3 - Watch
799,63,3075.74,48.82,27,20,983.89,31.746,1 - Critical
800,82,4635.06,56.53,18,0,0.0,0.0,4 - Clean
801,105,6200.98,59.06,34,0,0.0,0.0,4 - Clean
802,80,4141.36,51.77,35,0,0.0,0.0,4 - Clean
803,109,5206.24,47.76,31,0,0.0,0.0,4 - Clean
804,72,4759.06,66.1,22,2,487.07,2.778,2 - High
805,55,1991.02,36.2,17,0,0.0,0.0,4 - Clean
806,77,4505.01,58.51,28,0,0.0,0.0,4 - Clean
807,86,3953.26,45.97,29,0,0.0,0.0,4 - Clean
808,100,6069.91,60.7,33,0,0.0,0.0,4 - Clean
809,63,3161.8,50.19,25,0,0.0,0.0,4 - Clean
810,79,4473.92,56.63,30,1,850.95,1.266,3 - Watch
811,54,2980.4,55.19,26,0,0.0,0.0,4 - Clean
812,77,3183.2,41.34,23,0,0.0,0.0,4 - Clean
813,92,4319.24,46.95,34,0,0.0,0.0,4 - Clean
814,56,2920.82,52.16,26,0,0.0,0.0,4 - Clean
815,57,3002.49,52.68,22,0,0.0,0.0,4 - Clean
816,86,3434.34,39.93,29,0,0.0,0.0,4 - Clean
817,98,5620.8,57.36,34,0,0.0,0.0,4 - Clean
818,104,5992.02,57.62,34,0,0.0,0.0,4 - Clean
819,98,5188.38,52.94,28,0,0.0,0.0,4 - Clean
820,100,5222.07,52.22,35,0,0.0,0.0,4 - Clean
821,77,4808.81,62.45,30,0,0.0,0.0,4 - Clean
822,67,4102.69,61.23,27,0,0.0,0.0,4 - Clean
823,89,5515.59,61.97,26,0,0.0,0.0,4 - Clean
824,75,4851.99,64.69,24,2,725.35,2.667,2 - High
825,127,7639.95,60.16,41,0,0.0,0.0,4 - Clean
826,69,3739.98,54.2,26,0,0.0,0.0,4 - Clean
827,127,5944.21,46.8,26,0,0.0,0.0,4 - Clean
828,88,5058.66,57.48,29,0,0.0,0.0,4 - Clean
829,102,4743.12,46.5,35,1,291.5,0.98,3 - Watch
830,97,5498.82,56.69,33,0,0.0,0.0,4 - Clean
831,100,4792.24,47.92,33,0,0.0,0.0,4 - Clean
832,91,3533.62,38.83,29,0,0.0,0.0,4 - Clean
833,97,5982.64,61.68,31,2,479.8,2.062,2 - High
834,78,2951.52,37.84,27,0,0.0,0.0,4 - Clean
835,81,4068.65,50.23,31,0,0.0,0.0,4 - Clean
836,57,2750.58,48.26,23,0,0.0,0.0,4 - Clean
837,58,2902.72,50.05,22,14,967.3,24.138,1 - Critical
838,97,4589.83,47.32,35,1,663.6,1.031,3 - Watch
839,119,7057.27,59.3,41,1,610.15,0.84,3 - Watch
840,104,4909.17,47.2,38,1,206.95,0.962,3 - Watch
841,97,4480.28,46.19,32,0,0.0,0.0,4 - Clean
842,105,6307.0,60.07,36,0,0.0,0.0,4 - Clean
843,103,5601.02,54.38,27,0,0.0,0.0,4 - Clean
844,65,4388.16,67.51,22,1,726.65,1.538,3 - Watch
845,86,4470.36,51.98,34,0,0.0,0.0,4 - Clean
846,128,6509.9,50.86,33,0,0.0,0.0,4 - Clean
847,67,3738.01,55.79,25,0,0.0,0.0,4 - Clean
848,68,3830.52,56.33,26,0,0.0,0.0,4 - Clean
849,107,4877.52,45.58,32,0,0.0,0.0,4 - Clean
850,101,4419.2,43.75,32,0,0.0,0.0,4 - Clean
851,92,4934.88,53.64,30,2,197.6,2.174,2 - High
852,78,3940.57,50.52,23,1,260.75,1.282,3 - Watch
853,86,4560.21,53.03,29,0,0.0,0.0,4 - Clean
854,117,5192.82,44.38,37,1,344.7,0.855,3 - Watch
855,102,4547.71,44.59,36,0,0.0,0.0,4 - Clean
856,93,4802.3,51.64,37,1,190.6,1.075,3 - Watch
857,103,6943.25,67.41,36,1,149.0,0.971,3 - Watch
858,91,6144.1,67.52,29,2,740.7,2.198,2 - High
859,62,2916.01,47.03,29,0,0.0,0.0,4 - Clean
860,75,3711.11,49.48,17,0,0.0,0.0,4 - Clean
861,82,4772.89,58.21,37,1,275.6,1.22,3 - Watch
862,85,5034.19,59.23,32,0,0.0,0.0,4 - Clean
863,70,3462.9,49.47,33,0,0.0,0.0,4 - Clean
864,70,2409.06,34.42,19,0,0.0,0.0,4 - Clean
865,107,5823.0,54.42,34,5,199.48,4.673,2 - High
866,98,5572.65,56.86,32,0,0.0,0.0,4 - Clean
867,101,5279.7,52.27,29,1,50.0,0.99,3 - Watch
868,73,5313.17,72.78,16,0,0.0,0.0,4 - Clean
869,100,5887.26,58.87,30,2,675.34,2.0,2 - High
