customer_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,first_seen,last_seen,fraud_txns,fraud_rate_pct,active_days,txns_per_day,value_segment,ever_compromised
214,128,2220.95,17.35,43.97,2018-04-02 09:21:41,2018-07-01 21:42:39,3,2.344,91,1.41,D - Low Value,Yes
215,140,4304.5,30.75,61.22,2018-04-02 08:24:49,2018-07-01 14:37:32,0,0.0,91,1.54,C - Mid Value,No
216,94,1768.12,18.81,38.5,2018-04-02 10:46:22,2018-07-01 13:41:01,0,0.0,91,1.03,D - Low Value,No
217,70,7035.08,100.5,208.87,2018-04-02 16:04:59,2018-06-28 12:21:21,0,0.0,87,0.8,C - Mid Value,No
218,155,5778.41,37.28,73.06,2018-04-01 18:13:38,2018-07-01 20:06:41,0,0.0,92,1.68,C - Mid Value,No
219,245,22099.95,90.2,251.14,2018-04-02 14:22:59,2018-07-01 19:04:02,4,1.633,91,2.69,A - Premium,Yes
220,295,19051.73,64.58,136.6,2018-04-01 02:17:26,2018-07-01 18:15:04,0,0.0,92,3.21,A - Premium,No
221,271,22390.91,82.62,188.2,2018-04-01 13:52:05,2018-07-01 14:59:32,1,0.369,92,2.95,A - Premium,Yes
222,177,8413.28,47.53,113.42,2018-04-01 12:34:37,2018-07-01 13:25:30,0,0.0,92,1.92,B - High Value,No
223,186,12241.05,65.81,153.14,2018-04-01 10:15:55,2018-07-01 15:21:46,1,0.538,92,2.02,B - High Value,Yes
224,137,6185.29,45.15,101.28,2018-04-01 17:38:47,2018-07-01 19:00:05,1,0.73,92,1.49,C - Mid Value,Yes
225,25,603.3,24.13,51.96,2018-04-06 07:40:37,2018-06-26 14:34:49,0,0.0,82,0.3,D - Low Value,No
226,126,2048.94,16.26,49.17,2018-04-01 06:30:52,2018-07-01 11:17:36,0,0.0,92,1.37,D - Low Value,No
227,17,1562.26,91.9,148.78,2018-04-06 06:36:53,2018-06-24 06:56:16,1,5.882,80,0.21,D - Low Value,Yes
228,225,19328.32,85.9,195.7,2018-04-01 07:39:08,2018-06-30 08:59:03,0,0.0,91,2.47,A - Premium,No
229,113,9447.17,83.6,153.73,2018-04-02 11:06:48,2018-07-01 14:53:36,0,0.0,91,1.24,B - High Value,No
230,328,16628.65,50.7,113.71,2018-04-01 01:38:25,2018-07-01 18:42:22,0,0.0,92,3.57,A - Premium,No
231,17,1344.54,79.09,148.1,2018-04-06 22:05:06,2018-06-29 06:09:08,0,0.0,84,0.2,D - Low Value,No
232,18,1473.34,81.85,144.98,2018-04-07 12:43:43,2018-07-01 20:31:20,0,0.0,86,0.21,D - Low Value,No
233,312,16319.22,52.31,115.44,2018-04-01 11:23:41,2018-07-01 20:32:23,0,0.0,92,3.39,A - Premium,No
234,296,10685.01,36.1,97.58,2018-04-02 08:21:27,2018-07-01 09:36:29,0,0.0,91,3.25,B - High Value,No
235,293,3659.52,12.49,28.86,2018-04-01 10:56:16,2018-07-01 18:17:16,0,0.0,92,3.18,C - Mid Value,No
236,125,9866.39,78.93,157.32,2018-04-02 09:22:59,2018-07-01 04:35:15,0,0.0,90,1.39,B - High Value,No
237,360,9218.84,25.61,63.4,2018-04-01 09:50:18,2018-07-01 21:35:12,0,0.0,92,3.91,B - High Value,No
238,137,3184.75,23.25,51.75,2018-04-02 12:27:09,2018-07-01 16:28:43,1,0.73,91,1.51,C - Mid Value,Yes
239,330,28072.6,85.07,209.31,2018-04-01 14:35:29,2018-07-01 17:18:01,2,0.606,92,3.59,A - Premium,Yes
240,166,2752.18,16.58,34.65,2018-04-01 08:08:29,2018-07-01 18:32:50,0,0.0,92,1.8,D - Low Value,No
241,271,14249.54,52.58,129.55,2018-04-01 07:12:40,2018-07-01 18:03:01,0,0.0,92,2.95,A - Premium,No
242,61,4935.59,80.91,154.9,2018-04-01 17:31:10,2018-07-01 08:20:30,0,0.0,91,0.67,C - Mid Value,No
243,80,8144.84,101.81,226.4,2018-04-02 05:16:06,2018-06-28 13:08:23,1,1.25,88,0.91,B - High Value,Yes
244,208,7064.92,33.97,78.45,2018-04-01 08:41:10,2018-07-01 13:49:25,1,0.481,92,2.26,C - Mid Value,Yes
245,200,18199.1,91.0,587.7,2018-04-01 10:42:24,2018-06-30 16:14:05,12,6.0,91,2.2,A - Premium,Yes
246,295,27176.15,92.12,211.9,2018-04-01 07:57:07,2018-07-01 16:25:02,2,0.678,92,3.21,A - Premium,Yes
247,106,686.22,6.47,14.69,2018-04-01 04:11:30,2018-07-01 11:48:31,0,0.0,92,1.15,D - Low Value,No
248,48,4134.87,86.14,169.67,2018-04-01 12:21:43,2018-07-01 19:46:15,0,0.0,92,0.52,C - Mid Value,No
249,272,6968.31,25.62,56.43,2018-04-01 03:21:54,2018-07-01 15:45:37,1,0.368,92,2.96,C - Mid Value,Yes
250,266,14056.19,52.84,116.3,2018-04-01 19:04:23,2018-07-01 11:18:42,0,0.0,91,2.92,B - High Value,No
251,15,814.11,54.27,99.91,2018-04-06 05:36:48,2018-06-22 08:10:44,0,0.0,78,0.19,D - Low Value,No
252,41,2405.12,58.66,131.37,2018-04-05 15:03:39,2018-06-29 08:33:12,0,0.0,85,0.48,D - Low Value,No
253,153,1120.9,7.33,18.55,2018-04-01 19:07:23,2018-06-30 13:02:50,0,0.0,90,1.7,D - Low Value,No
254,257,20589.96,80.12,595.9,2018-04-01 07:47:43,2018-07-01 18:46:29,23,8.949,92,2.79,A - Premium,Yes
255,361,24122.0,66.82,179.99,2018-04-01 04:34:01,2018-07-01 19:54:33,2,0.554,92,3.92,A - Premium,Yes
256,53,3066.22,57.85,105.21,2018-04-02 02:37:13,2018-06-24 11:00:58,0,0.0,84,0.63,C - Mid Value,No
257,29,1484.97,51.21,112.29,2018-04-01 19:32:12,2018-06-26 11:41:04,0,0.0,86,0.34,D - Low Value,No
258,124,9417.71,75.95,200.68,2018-04-02 11:04:08,2018-07-01 11:50:57,0,0.0,91,1.36,B - High Value,No
259,181,3269.21,18.06,41.46,2018-04-01 15:18:07,2018-07-01 19:04:56,3,1.657,92,1.97,C - Mid Value,Yes
260,246,16855.95,68.52,148.12,2018-04-01 16:38:29,2018-06-30 22:44:32,5,2.033,91,2.7,A - Premium,Yes
261,288,19644.28,68.21,147.71,2018-04-01 03:37:49,2018-07-01 10:31:57,0,0.0,92,3.13,A - Premium,No
262,8,265.7,33.21,48.85,2018-04-16 13:22:42,2018-06-17 14:21:31,0,0.0,63,0.13,D - Low Value,No
263,69,6179.7,89.56,172.97,2018-04-01 13:36:46,2018-06-28 14:31:44,0,0.0,89,0.78,C - Mid Value,No
264,188,15162.13,80.65,179.4,2018-04-01 07:27:15,2018-07-01 17:04:36,2,1.064,92,2.04,A - Premium,Yes
265,5,29.23,5.85,9.61,2018-04-20 12:07:25,2018-06-30 06:09:59,0,0.0,71,0.07,D - Low Value,No
266,359,3747.37,10.44,22.04,2018-04-01 09:34:24,2018-07-01 18:44:38,0,0.0,92,3.9,C - Mid Value,No
267,342,1731.22,5.06,10.93,2018-04-01 10:01:54,2018-06-30 15:53:28,0,0.0,91,3.76,D - Low Value,No
268,24,1889.32,78.72,125.02,2018-04-02 07:00:05,2018-06-20 15:29:13,0,0.0,80,0.3,D - Low Value,No
269,172,11917.31,69.29,163.0,2018-04-01 19:27:25,2018-07-01 05:39:26,2,1.163,91,1.89,B - High Value,Yes
270,321,5978.9,18.63,43.99,2018-04-01 02:28:17,2018-07-01 20:17:06,1,0.312,92,3.49,C - Mid Value,Yes
271,246,2305.94,9.37,21.23,2018-04-01 05:24:52,2018-07-01 14:11:44,1,0.407,92,2.67,D - Low Value,Yes
272,50,2029.43,40.59,81.68,2018-04-02 04:49:49,2018-07-01 04:43:15,0,0.0,90,0.56,D - Low Value,No
273,233,3515.9,15.09,34.0,2018-04-01 16:43:14,2018-07-01 13:49:58,0,0.0,91,2.56,C - Mid Value,No
274,206,13222.48,64.19,147.31,2018-04-01 12:22:22,2018-07-01 15:37:09,0,0.0,92,2.24,B - High Value,No
275,292,9431.32,32.3,75.57,2018-04-01 08:38:13,2018-07-01 16:15:41,2,0.685,92,3.17,B - High Value,Yes
276,23,1461.14,63.53,127.16,2018-04-01 06:17:09,2018-06-26 11:54:39,0,0.0,87,0.26,D - Low Value,No
277,165,4022.43,24.38,61.13,2018-04-01 12:53:04,2018-07-01 12:49:41,0,0.0,91,1.81,C - Mid Value,No
278,110,5458.32,49.62,95.51,2018-04-02 03:53:47,2018-07-01 18:34:14,2,1.818,91,1.21,C - Mid Value,Yes
279,310,28381.7,91.55,194.34,2018-04-01 09:23:27,2018-07-01 18:34:56,0,0.0,92,3.37,A - Premium,No
280,40,3857.73,96.44,205.93,2018-04-09 12:25:44,2018-06-30 12:42:33,0,0.0,83,0.48,C - Mid Value,No
281,182,19887.62,109.27,249.22,2018-04-01 09:55:33,2018-07-01 18:32:05,2,1.099,92,1.98,A - Premium,Yes
282,65,326.94,5.03,11.13,2018-04-05 12:09:13,2018-07-01 12:49:44,0,0.0,88,0.74,D - Low Value,No
283,102,7420.73,72.75,133.23,2018-04-01 06:04:32,2018-07-01 22:14:19,0,0.0,92,1.11,B - High Value,No
284,262,10102.75,38.56,94.69,2018-04-01 03:58:06,2018-07-01 17:15:01,0,0.0,92,2.85,B - High Value,No
285,215,5647.22,26.27,65.23,2018-04-01 18:28:22,2018-07-01 21:42:47,0,0.0,92,2.34,C - Mid Value,No
286,172,5609.08,32.61,75.69,2018-04-01 02:35:44,2018-07-01 22:58:57,0,0.0,92,1.87,C - Mid Value,No
287,238,2322.45,9.76,67.8,2018-04-01 11:15:25,2018-07-01 17:22:16,16,6.723,92,2.59,D - Low Value,Yes
288,363,31440.97,86.61,195.42,2018-04-01 10:02:01,2018-07-01 18:19:22,1,0.275,92,3.95,A - Premium,Yes
289,243,3754.69,15.45,36.3,2018-04-01 15:20:07,2018-07-01 09:09:15,1,0.412,91,2.67,C - Mid Value,Yes
290,310,13989.28,45.13,121.84,2018-04-01 08:47:44,2018-07-01 12:37:54,0,0.0,92,3.37,B - High Value,No
291,154,9711.65,63.06,136.02,2018-04-02 03:57:20,2018-06-30 19:26:00,0,0.0,90,1.71,B - High Value,No
292,127,4207.16,33.13,85.96,2018-04-01 08:53:49,2018-07-01 11:03:42,0,0.0,92,1.38,C - Mid Value,No
293,240,23354.21,97.31,238.01,2018-04-01 09:09:05,2018-07-01 11:22:36,3,1.25,92,2.61,A - Premium,Yes
294,46,4316.46,93.84,172.23,2018-04-01 08:28:32,2018-06-29 06:31:12,0,0.0,89,0.52,C - Mid Value,No
295,147,9978.42,67.88,153.01,2018-04-01 17:51:37,2018-07-01 15:57:19,0,0.0,91,1.62,B - High Value,No
296,239,17607.45,73.67,190.33,2018-04-01 11:23:31,2018-07-01 14:34:22,1,0.418,92,2.6,A - Premium,Yes
297,323,28122.39,87.07,196.22,2018-04-01 11:28:54,2018-07-01 16:03:32,1,0.31,92,3.51,A - Premium,Yes
298,210,8747.54,41.65,107.94,2018-04-01 08:30:33,2018-07-01 09:03:49,1,0.476,92,2.28,B - High Value,Yes
299,132,848.8,6.43,16.87,2018-04-01 15:04:38,2018-07-01 14:13:44,0,0.0,91,1.45,D - Low Value,No
300,326,34802.94,106.76,662.45,2018-04-01 09:47:47,2018-07-01 11:12:03,18,5.521,92,3.54,A - Premium,Yes
301,286,16903.76,59.1,129.26,2018-04-01 05:44:48,2018-07-01 20:39:10,2,0.699,92,3.11,A - Premium,Yes
302,304,2753.38,9.06,25.27,2018-04-01 05:58:56,2018-07-01 14:16:09,1,0.329,92,3.3,D - Low Value,Yes
303,200,13462.42,67.31,151.88,2018-04-01 04:43:14,2018-07-01 06:25:47,0,0.0,92,2.17,B - High Value,No
304,189,14740.78,77.99,193.26,2018-04-01 09:20:51,2018-06-30 14:07:26,0,0.0,91,2.08,A - Premium,No
305,36,5951.05,165.31,781.55,2018-04-02 08:28:47,2018-07-01 16:13:53,6,16.667,91,0.4,C - Mid Value,Yes
306,235,11290.14,48.04,101.4,2018-04-01 11:07:42,2018-07-01 22:25:12,5,2.128,92,2.55,B - High Value,Yes
307,45,1020.35,22.67,61.43,2018-04-04 09:35:48,2018-06-29 12:51:40,2,4.444,87,0.52,D - Low Value,Yes
308,134,764.87,5.71,11.37,2018-04-01 06:45:51,2018-07-01 18:14:21,3,2.239,92,1.46,D - Low Value,Yes
309,28,366.48,13.09,26.02,2018-04-01 11:42:03,2018-06-18 11:12:40,0,0.0,78,0.36,D - Low Value,No
310,59,5608.81,95.06,178.86,2018-04-01 09:48:17,2018-07-01 15:08:47,0,0.0,92,0.64,C - Mid Value,No
311,193,11081.14,57.42,140.03,2018-04-01 08:39:52,2018-07-01 11:32:00,1,0.518,92,2.1,B - High Value,Yes
312,215,17159.72,79.81,156.03,2018-04-01 05:20:20,2018-07-01 10:30:04,4,1.86,92,2.34,A - Premium,Yes
313,47,3039.74,64.68,140.18,2018-04-03 12:29:07,2018-07-01 10:41:22,0,0.0,89,0.53,C - Mid Value,No
314,340,24162.85,71.07,160.74,2018-04-01 07:42:28,2018-07-01 20:55:21,0,0.0,92,3.7,A - Premium,No
315,204,9291.56,45.55,98.89,2018-04-01 06:42:38,2018-07-01 09:31:55,0,0.0,92,2.22,B - High Value,No
316,125,11071.46,88.57,200.7,2018-04-01 04:39:10,2018-06-30 13:31:57,0,0.0,91,1.37,B - High Value,No
317,12,445.92,37.16,67.13,2018-04-03 15:18:12,2018-06-11 21:30:29,0,0.0,70,0.17,D - Low Value,No
318,225,18364.46,81.62,185.15,2018-04-01 04:24:01,2018-07-01 12:56:28,3,1.333,92,2.45,A - Premium,Yes
319,205,16948.73,82.68,193.13,2018-04-01 11:40:37,2018-07-01 11:49:12,0,0.0,92,2.23,A - Premium,No
320,43,303.37,7.06,13.49,2018-04-01 16:48:22,2018-06-30 12:11:39,0,0.0,90,0.48,D - Low Value,No
321,125,2405.53,19.24,48.4,2018-04-01 12:57:30,2018-06-29 07:15:58,2,1.6,89,1.4,D - Low Value,Yes
322,337,12036.21,35.72,84.58,2018-04-01 04:34:54,2018-07-01 21:07:24,0,0.0,92,3.66,B - High Value,No
323,303,2239.43,7.39,15.35,2018-04-01 08:26:01,2018-07-01 07:48:14,3,0.99,91,3.33,D - Low Value,Yes
324,36,3522.56,97.85,175.77,2018-04-06 03:52:20,2018-06-30 10:46:45,0,0.0,86,0.42,C - Mid Value,No
325,303,15034.28,49.62,119.75,2018-04-01 12:56:31,2018-07-01 17:47:32,4,1.32,92,3.29,A - Premium,Yes
326,38,2398.88,63.13,121.21,2018-04-02 04:31:42,2018-06-25 17:50:45,0,0.0,85,0.45,D - Low Value,No
327,11,967.26,87.93,124.27,2018-04-15 05:35:21,2018-06-26 14:42:14,0,0.0,73,0.15,D - Low Value,No
328,284,24740.11,87.11,206.72,2018-04-01 12:13:24,2018-07-01 15:38:29,1,0.352,92,3.09,A - Premium,Yes
329,347,28572.08,82.34,208.77,2018-04-01 05:15:50,2018-07-01 12:47:08,0,0.0,92,3.77,A - Premium,No
330,109,755.29,6.93,13.96,2018-04-01 20:04:20,2018-07-01 05:15:53,0,0.0,91,1.2,D - Low Value,No
331,20,2113.26,105.66,164.9,2018-04-01 06:53:47,2018-06-28 18:08:38,0,0.0,89,0.22,D - Low Value,No
332,202,6847.1,33.9,75.34,2018-04-01 05:57:53,2018-07-01 13:53:02,0,0.0,92,2.2,C - Mid Value,No
333,120,8535.4,71.13,160.35,2018-04-01 05:44:42,2018-07-01 16:46:09,1,0.833,92,1.3,B - High Value,Yes
334,94,2654.29,28.24,54.15,2018-04-06 13:47:06,2018-07-01 18:29:34,0,0.0,87,1.08,D - Low Value,No
335,350,26091.46,74.55,190.99,2018-04-01 14:35:20,2018-07-01 15:23:25,2,0.571,92,3.8,A - Premium,Yes
336,135,2832.94,20.98,46.41,2018-04-01 14:06:12,2018-07-01 17:46:55,0,0.0,92,1.47,C - Mid Value,No
337,111,5082.1,45.78,363.2,2018-04-01 08:38:26,2018-06-30 14:52:35,7,6.306,91,1.22,C - Mid Value,Yes
338,28,1553.21,55.47,119.2,2018-04-09 20:21:45,2018-07-01 14:22:04,0,0.0,83,0.34,D - Low Value,No
339,229,17519.67,76.51,167.24,2018-04-01 14:03:59,2018-07-01 13:45:16,0,0.0,91,2.52,A - Premium,No
340,189,6104.94,32.3,77.4,2018-04-01 02:27:04,2018-07-01 10:41:29,1,0.529,92,2.05,C - Mid Value,Yes
341,94,9904.5,105.37,200.14,2018-04-02 04:49:46,2018-06-30 08:17:01,1,1.064,90,1.04,B - High Value,Yes
342,249,15027.42,60.35,143.14,2018-04-01 08:09:41,2018-07-01 08:51:46,1,0.402,92,2.71,A - Premium,Yes
343,274,5625.29,20.53,44.5,2018-04-01 06:49:21,2018-07-01 19:57:51,3,1.095,92,2.98,C - Mid Value,Yes
344,88,2367.94,26.91,45.78,2018-04-02 16:38:19,2018-07-01 10:10:42,0,0.0,90,0.98,D - Low Value,No
345,144,12251.62,85.08,176.9,2018-04-01 04:01:52,2018-06-30 19:22:12,0,0.0,91,1.58,B - High Value,No
346,117,8104.82,69.27,147.3,2018-04-01 10:41:00,2018-07-01 18:04:00,0,0.0,92,1.27,B - High Value,No
347,201,4282.96,21.31,51.61,2018-04-01 13:49:29,2018-07-01 13:41:30,2,0.995,91,2.21,C - Mid Value,Yes
348,221,24421.62,110.51,214.39,2018-04-01 11:43:34,2018-07-01 22:10:30,5,2.262,92,2.4,A - Premium,Yes
349,289,25749.97,89.1,219.31,2018-04-01 04:47:00,2018-07-01 12:02:12,0,0.0,92,3.14,A - Premium,No
350,190,5763.47,30.33,164.5,2018-04-01 10:00:20,2018-07-01 10:16:50,11,5.789,92,2.07,C - Mid Value,Yes
351,8,174.35,21.79,35.91,2018-04-07 11:16:12,2018-07-01 11:46:45,0,0.0,86,0.09,D - Low Value,No
352,253,6307.96,24.93,54.83,2018-04-01 10:46:37,2018-07-01 10:33:45,4,1.581,91,2.78,C - Mid Value,Yes
353,19,642.62,33.82,71.36,2018-04-03 07:10:42,2018-06-29 12:30:42,1,5.263,88,0.22,D - Low Value,Yes
354,227,5521.96,24.33,50.48,2018-04-01 02:13:54,2018-07-01 07:53:50,0,0.0,92,2.47,C - Mid Value,No
355,140,2643.92,18.89,39.91,2018-04-02 05:20:46,2018-07-01 15:17:48,0,0.0,91,1.54,D - Low Value,No
356,336,25561.11,76.07,188.19,2018-04-01 03:56:36,2018-07-01 17:12:41,0,0.0,92,3.65,A - Premium,No
357,34,2467.19,72.56,471.5,2018-04-01 15:06:17,2018-06-29 14:18:59,5,14.706,89,0.38,D - Low Value,Yes
358,228,12575.35,55.16,126.37,2018-04-01 02:30:00,2018-07-01 23:24:21,0,0.0,92,2.48,B - High Value,No
359,274,25376.87,92.62,231.55,2018-04-01 06:48:20,2018-07-01 14:03:55,8,2.92,92,2.98,A - Premium,Yes
360,263,11552.95,43.93,102.46,2018-04-01 00:30:05,2018-07-01 21:54:28,0,0.0,92,2.86,B - High Value,No
361,254,23047.85,90.74,217.47,2018-04-01 12:59:47,2018-07-01 08:01:51,0,0.0,91,2.79,A - Premium,No
362,159,18615.37,117.08,943.7,2018-04-02 13:24:36,2018-07-01 20:24:46,8,5.031,91,1.75,A - Premium,Yes
363,214,6670.9,31.17,63.33,2018-04-01 20:37:48,2018-07-01 13:19:07,0,0.0,91,2.35,C - Mid Value,No
364,109,10858.73,99.62,207.11,2018-04-01 14:20:26,2018-07-01 15:39:52,0,0.0,92,1.18,B - High Value,No
365,312,21926.33,70.28,517.8,2018-04-01 07:24:01,2018-07-01 12:40:18,34,10.897,92,3.39,A - Premium,Yes
366,69,2539.2,36.8,73.73,2018-04-03 03:30:50,2018-07-01 17:48:09,0,0.0,90,0.77,D - Low Value,No
367,249,1618.96,6.5,16.42,2018-04-01 10:54:21,2018-07-01 10:20:42,0,0.0,91,2.74,D - Low Value,No
368,169,6205.76,36.72,85.86,2018-04-01 13:04:41,2018-07-01 12:00:22,0,0.0,91,1.86,C - Mid Value,No
369,303,22201.9,73.27,167.01,2018-04-01 06:05:30,2018-07-01 19:33:54,0,0.0,92,3.29,A - Premium,No
370,346,3060.72,8.85,19.24,2018-04-01 10:01:32,2018-07-01 17:31:01,0,0.0,92,3.76,C - Mid Value,No
371,293,16890.7,57.65,124.9,2018-04-01 07:32:02,2018-07-01 13:32:42,0,0.0,92,3.18,A - Premium,No
372,216,9335.08,43.22,101.79,2018-04-01 06:37:41,2018-07-01 11:34:15,1,0.463,92,2.35,B - High Value,Yes
373,10,909.39,90.94,173.57,2018-04-26 14:39:48,2018-06-24 19:49:52,0,0.0,60,0.17,D - Low Value,No
374,79,730.94,9.25,22.81,2018-04-02 12:49:23,2018-06-30 12:34:05,0,0.0,89,0.89,D - Low Value,No
375,178,4772.94,26.81,57.26,2018-04-01 11:42:58,2018-07-01 20:18:17,1,0.562,92,1.93,C - Mid Value,Yes
376,200,16433.85,82.17,229.27,2018-04-01 06:24:17,2018-06-30 12:02:56,1,0.5,91,2.2,A - Premium,Yes
377,68,685.15,10.08,20.58,2018-04-02 11:38:00,2018-07-01 12:52:00,1,1.471,91,0.75,D - Low Value,Yes
378,150,12196.19,81.31,177.02,2018-04-01 09:19:08,2018-07-01 10:29:33,2,1.333,92,1.63,B - High Value,Yes
379,374,13429.8,35.91,89.21,2018-04-01 07:06:48,2018-07-01 17:25:37,1,0.267,92,4.07,B - High Value,Yes
380,252,15461.17,61.35,147.3,2018-04-01 03:46:29,2018-07-01 07:44:48,0,0.0,92,2.74,A - Premium,No
381,197,3714.55,18.86,40.89,2018-04-01 00:45:51,2018-06-30 09:07:23,2,1.015,91,2.16,C - Mid Value,Yes
382,379,6187.4,16.33,34.33,2018-04-01 00:43:59,2018-07-01 13:29:50,2,0.528,92,4.12,C - Mid Value,Yes
383,258,13678.15,53.02,123.6,2018-04-01 05:24:21,2018-07-01 16:10:54,0,0.0,92,2.8,B - High Value,No
384,101,8703.37,86.17,192.31,2018-04-01 17:08:08,2018-07-01 16:50:44,0,0.0,91,1.11,B - High Value,No
385,60,1167.61,19.46,40.19,2018-04-05 12:46:31,2018-06-28 14:30:24,0,0.0,85,0.71,D - Low Value,No
386,212,18339.46,86.51,232.92,2018-04-01 06:46:52,2018-07-01 20:30:38,1,0.472,92,2.3,A - Premium,Yes
387,325,26816.75,82.51,190.49,2018-04-01 18:24:48,2018-06-30 14:37:11,3,0.923,90,3.61,A - Premium,Yes
388,293,5268.54,17.98,43.66,2018-04-01 04:24:09,2018-07-01 15:59:16,1,0.341,92,3.18,C - Mid Value,Yes
389,357,40350.47,113.03,985.6,2018-04-01 07:14:36,2018-07-01 12:24:39,15,4.202,92,3.88,A - Premium,Yes
390,205,1869.3,9.12,20.44,2018-04-01 04:57:04,2018-07-01 07:30:09,1,0.488,92,2.23,D - Low Value,Yes
391,83,1087.15,13.1,29.54,2018-04-04 12:44:52,2018-07-01 13:15:10,0,0.0,89,0.93,D - Low Value,No
392,247,15418.64,62.42,156.89,2018-04-01 13:31:12,2018-07-01 08:52:40,2,0.81,91,2.71,A - Premium,Yes
393,15,97.93,6.53,13.01,2018-04-05 14:36:24,2018-07-01 11:30:20,0,0.0,87,0.17,D - Low Value,No
394,270,17481.84,64.75,161.62,2018-04-01 15:47:05,2018-07-01 14:11:29,0,0.0,91,2.97,A - Premium,No
395,359,27281.98,75.99,182.92,2018-04-01 03:59:09,2018-07-01 15:41:13,0,0.0,92,3.9,A - Premium,No
396,9,668.08,74.23,116.75,2018-04-15 06:41:46,2018-06-19 10:08:35,1,11.111,66,0.14,D - Low Value,Yes
397,319,25407.35,79.65,174.61,2018-04-01 17:20:19,2018-07-01 15:50:11,0,0.0,91,3.51,A - Premium,No
398,278,5041.93,18.14,102.95,2018-04-01 01:56:23,2018-07-01 17:18:14,18,6.475,92,3.02,C - Mid Value,Yes
399,50,4477.8,89.56,188.59,2018-04-02 08:53:49,2018-06-29 18:54:22,0,0.0,89,0.56,C - Mid Value,No
400,356,12570.94,35.31,90.24,2018-04-01 05:48:39,2018-07-01 15:06:17,3,0.843,92,3.87,B - High Value,Yes
401,29,2136.43,73.67,173.27,2018-04-01 07:00:09,2018-06-26 10:41:30,0,0.0,87,0.33,D - Low Value,No
402,139,10253.07,73.76,176.55,2018-04-02 11:56:08,2018-06-30 19:40:57,3,2.158,90,1.54,B - High Value,Yes
403,307,18984.88,61.84,170.56,2018-04-01 08:15:12,2018-07-01 13:59:38,0,0.0,92,3.34,A - Premium,No
404,34,804.08,23.65,59.48,2018-04-01 10:15:13,2018-06-30 10:54:25,0,0.0,91,0.37,D - Low Value,No
405,220,11566.42,52.57,141.0,2018-04-01 08:43:05,2018-07-01 15:15:32,0,0.0,92,2.39,B - High Value,No
406,239,23349.03,97.69,254.91,2018-04-01 14:46:11,2018-07-01 23:37:25,2,0.837,92,2.6,A - Premium,Yes
407,270,10061.96,37.27,87.49,2018-04-01 07:19:22,2018-07-01 12:13:30,4,1.481,92,2.93,B - High Value,Yes
408,171,5156.14,30.15,60.75,2018-04-01 01:26:30,2018-07-01 20:12:42,1,0.585,92,1.86,C - Mid Value,Yes
409,302,21203.53,70.21,173.98,2018-04-01 07:58:56,2018-07-01 14:49:31,0,0.0,92,3.28,A - Premium,No
410,154,8977.44,58.3,131.14,2018-04-01 04:22:03,2018-07-01 07:25:32,1,0.649,92,1.67,B - High Value,Yes
411,34,3030.15,89.12,153.17,2018-04-01 07:01:13,2018-06-29 17:22:53,1,2.941,90,0.38,C - Mid Value,Yes
412,53,1443.83,27.24,51.6,2018-04-01 05:12:10,2018-07-01 11:15:10,2,3.774,92,0.58,D - Low Value,Yes
413,158,10526.76,66.63,161.45,2018-04-01 09:35:42,2018-07-01 16:02:44,2,1.266,92,1.72,B - High Value,Yes
414,311,24142.89,77.63,196.67,2018-04-02 06:55:29,2018-07-01 20:31:28,6,1.929,91,3.42,A - Premium,Yes
415,147,8852.06,60.22,156.53,2018-04-02 11:16:25,2018-07-01 10:02:20,1,0.68,90,1.63,B - High Value,Yes
416,267,11510.49,43.11,98.24,2018-04-01 10:12:17,2018-07-01 15:11:42,0,0.0,92,2.9,B - High Value,No
417,282,25086.42,88.96,185.52,2018-04-02 01:45:27,2018-07-01 17:36:54,0,0.0,91,3.1,A - Premium,No
418,312,30581.19,98.02,221.91,2018-04-01 02:57:37,2018-07-01 19:38:20,2,0.641,92,3.39,A - Premium,Yes
419,167,1572.42,9.42,20.17,2018-04-01 07:58:40,2018-07-01 17:15:30,0,0.0,92,1.82,D - Low Value,No
420,9,820.63,91.18,134.48,2018-05-03 19:22:50,2018-06-27 07:59:31,0,0.0,55,0.16,D - Low Value,No
421,269,6476.76,24.08,53.35,2018-04-01 08:47:32,2018-06-30 08:00:10,3,1.115,90,2.99,C - Mid Value,Yes
422,59,6509.84,110.34,233.67,2018-04-04 14:01:14,2018-07-01 15:37:03,1,1.695,89,0.66,C - Mid Value,Yes
423,266,5563.06,20.91,56.93,2018-04-01 02:20:28,2018-07-01 14:39:03,0,0.0,92,2.89,C - Mid Value,No
424,258,12158.5,47.13,110.69,2018-04-01 04:27:51,2018-07-01 14:54:55,4,1.55,92,2.8,B - High Value,Yes
425,10,917.09,91.71,163.04,2018-04-10 13:36:52,2018-06-29 07:15:18,0,0.0,80,0.12,D - Low Value,No
426,92,3934.98,42.77,84.39,2018-04-01 00:57:25,2018-07-01 09:53:38,0,0.0,92,1.0,C - Mid Value,No
427,103,3461.26,33.6,79.28,2018-04-01 06:55:58,2018-07-01 20:43:48,0,0.0,92,1.12,C - Mid Value,No
428,70,1266.51,18.09,37.7,2018-04-01 06:07:01,2018-06-27 12:13:25,0,0.0,88,0.8,D - Low Value,No
